person_id,positive_product_id,negative_product_id,negative_type,negative_distance,label_positive,label_negative
Chelsea,the-daily-essential-jumper#Grey,softly-swinging-bamboo-singlet#BlueJean,semi-hard,0.5503197156718251,1,0
Chelsea,the-daily-essential-jumper#Grey,ivy-cosy-pullover#Storm,random,0.6278698196301365,1,0
Chelsea,the-drape-tee-1#Black,manhattan-stretch-tee#Black,hard,0.29212066182405166,1,0
Chelsea,the-drape-tee-1#Black,belle-half-sleeve-forgiver-tunic#FlamPink,semi-hard,0.5087659994911745,1,0
Chelsea,the-drape-tee-1#Black,the-zip-front-blouse#Navy,random,0.7232749646161585,1,0
Chelsea,the-drape-tee-1#Navy,the-short-sleeve-wrap-jersey-top#Black,hard,0.33356663640032286,1,0
Chelsea,the-drape-tee-1#Navy,daisy-top-1#BrightBlue,semi-hard,0.4745422763799698,1,0
Chelsea,the-drape-tee-1#Navy,foil-spot-jumper#SilverDot,random,0.4515195678492473,1,0
Chelsea,the-drape-tee-1#NavyStripe,elina-lace-frill-blouse#Black,hard,0.2691736191528933,1,0
Chelsea,the-drape-tee-1#NavyStripe,the-twist-hem-jumper#DenimMarle,semi-hard,0.5304765267688997,1,0
Chelsea,the-drape-tee-1#NavyStripe,the-excess-shirt#Pearl,random,0.43799018317717653,1,0
Chelsea,the-drape-tee-1#Stripe,niue-neck-tie-shirt#LightBlue,hard,0.3059982191107836,1,0
Chelsea,the-drape-tee-1#Stripe,frost-cardigan#Mauvewoo,semi-hard,0.4839275844825771,1,0
Chelsea,the-drape-tee-1#Stripe,analia-jersey-top#Black,random,0.3746348299821034,1,0
Chelsea,the-drape-tee-1#White,mila-knit-cardigan#Clay,hard,0.2798556646313647,1,0
Chelsea,the-drape-tee-1#White,ella-funnel-neck-top#Khaki,semi-hard,0.5104761575779906,1,0
Chelsea,the-drape-tee-1#White,soft-and-true-tunic#Pine,random,0.523609667245675,1,0
Chelsea,the-flutter-sleeve-top#Denim,meadow-cardigan#Cream,hard,0.3060387935572166,1,0
Chelsea,the-flutter-sleeve-top#Denim,belle-v-neck-forgiver-tunic#Charcoal,semi-hard,0.5369479682071797,1,0
Chelsea,the-flutter-sleeve-top#Denim,layer-top-1#Navy,random,0.40861611163748224,1,0
Chelsea,the-flutter-sleeve-top#SnakePrint,aztec-cardigan#Orange,hard,0.31439054988244375,1,0
Chelsea,the-flutter-sleeve-top#SnakePrint,side-buttoned-sweater#Buttoned,semi-hard,0.4748789346246973,1,0
Chelsea,the-flutter-sleeve-top#SnakePrint,layered-stripe-top#PinkStripe,random,0.5617778845141594,1,0
Chelsea,the-high-low-drape-tee#Grey,endeavor-long-sleeve-tee#Stripe,hard,0.2857142857142857,1,0
Chelsea,the-high-low-drape-tee#Grey,long-sleeve-softly-swinging-bamboo-tee#Fern,semi-hard,0.5629833293855493,1,0
Chelsea,the-high-low-drape-tee#Grey,stripe-sweater-2#Blue,random,0.4480690949924554,1,0
Chelsea,the-high-low-drape-tee#Sage,34-sleeve-shirt-1#SkyWhite,hard,0.292350400919395,1,0
Chelsea,the-high-low-drape-tee#Sage,cotton-stripe-cardi-with-pockets#White,semi-hard,0.5250393681791066,1,0
Chelsea,the-high-low-drape-tee#Sage,milan-stretch-top#Black,random,0.5694881259430817,1,0
Chelsea,the-lace-trim-top#Black,hayley-button-down#NavySparro,hard,0.33347479559251847,1,0
Chelsea,the-lace-trim-top#Black,long-sleeve-softly-swinging-bamboo-tee#Oyster,semi-hard,0.5629833293855493,1,0
Chelsea,the-lace-trim-top#Black,sky-jumper-1#Clouds,random,0.6189714048847247,1,0
Chelsea,the-lace-trim-top#Ivory,butterfly-blouse-1#Ivory,hard,0.3177648085763414,1,0
Chelsea,the-lace-trim-top#Ivory,ember-knit#EmberGlow,semi-hard,0.47552319103765306,1,0
Chelsea,the-lace-trim-top#Ivory,the-cut-out-shoulder-blouse#Salmon,random,0.5779857309541355,1,0
Chelsea,the-oversized-cotton-blend-shirt#Navy,relaxed-v-neck-knit#Silver,hard,0.32141870196862826,1,0
Chelsea,the-oversized-cotton-blend-shirt#Navy,the-define-flute-sleeve-blouse#Black,semi-hard,0.5556752684493105,1,0
Chelsea,the-oversized-cotton-blend-shirt#Navy,milan-stretch-top#NavyWhtStr,random,0.5694881259430817,1,0
Chelsea,the-oversized-cotton-blend-shirt#Sand,clara-blouse#DarkFloral,semi-hard,0.43766229778573185,1,0
Chelsea,the-oversized-cotton-blend-shirt#Sand,baobab-sweater#Bark,random,0.5294928705945655,1,0
Chelsea,the-print-contrast-34-sleeve-top#Animal,belle-v-neck-forgiver-tunic#Black,semi-hard,0.5369479682071797,1,0
Chelsea,the-print-contrast-34-sleeve-top#Animal,the-cross-front-spot-blouse#Spot,random,0.751180771221532,1,0
Chelsea,the-reversible-cowl-neck-top-1#Black,in-transit-cardi#Navy,semi-hard,0.556584903674071,1,0
Chelsea,the-reversible-cowl-neck-top-1#Black,nova-lux-long-sleeve-tie-top-1#NightSky,random,0.36572654577674846,1,0
Chelsea,the-reversible-cowl-neck-top-1#White,funnel-neck-knit-jumper#BlueMulti,semi-hard,0.4661280134751027,1,0
Chelsea,the-reversible-cowl-neck-top-1#White,the-side-panel-drape-top#OffWhite,random,0.48414379876244285,1,0
Chelsea,the-reversible-cowl-neck-top-2#Ocean,runaway-top#SoftPink,semi-hard,0.5199253430185634,1,0
Chelsea,the-reversible-cowl-neck-top-2#Ocean,the-asymmetrical-hem-sweater#Blush,random,0.5305858218993813,1,0
Chelsea,the-tie-front-top#Black,snake-print-johnny-collar-top#BeigeSnake,semi-hard,0.48381627890655154,1,0
Chelsea,the-tie-front-top#Black,selene-cardigan#Ivy,random,0.870519265185809,1,0
Chelsea,the-tie-front-top#Navy,ruffle-hem-jersey-top#Pink,semi-hard,0.46685451538758466,1,0
Chelsea,the-tie-front-top#Navy,the-cross-over-blouse#Silver,random,0.5974913477734498,1,0
Chelsea,the-tie-sleeve-blouse#Grey,marjorie-tie-blouse#BluePrint,semi-hard,0.43456767379022354,1,0
Chelsea,the-tie-sleeve-blouse#Grey,the-asymmetrical-tank-top#HotPink,random,0.6295572231287504,1,0
Chelsea,the-ultimate-tie-cardi#Black,layered-sleeve-top#DarkBlue,semi-hard,0.5457704429413622,1,0
Chelsea,the-ultimate-tie-cardi#Black,skipping-stones-tunic#Forest,random,0.6554138374214831,1,0
Chelsea,the-ultimate-tie-cardi#Port,runaway-top#SoftMint,semi-hard,0.5199253430185634,1,0
Chelsea,the-ultimate-tie-cardi#Port,belle-flocked-tunic#White,random,0.8665542096536476,1,0
Chelsea,weekend-cardigan#Black,wellington-tee#Black,semi-hard,0.5278110415131417,1,0
Chelsea,weekend-cardigan#Black,ashbury-cardigan#Mocha,random,0.3814047311997754,1,0
Chelsea,willow-knot-top#WhiteBlk,cotton-cashmere-v-neck-knit#Navy,semi-hard,0.4613106204161842,1,0
Chelsea,willow-knot-top#WhiteBlk,the-essential-pullover#SkyBlue,random,0.5698564030131826,1,0
Chelsea,york-linen-blend-top#BurntOrang,ruffle-top-4#Terracotta,semi-hard,0.43761953012597815,1,0
Chelsea,york-linen-blend-top#BurntOrang,reversible-scoopv-neck-tank#Navy,random,0.3494885426536127,1,0
Chesska,agra-shirt#White,aztec-cardigan#BlackIvory,hard,0.3002167116864695,1,0
Chesska,agra-shirt#White,the-tie-sleeve-blouse#Grey,semi-hard,0.4507389565198966,1,0
Chesska,agra-shirt#White,in-transit-cardi#Navy,random,0.5394667530072765,1,0
Chesska,arya-frilled-blouse#Oyster,leary-cardigan#Pine,hard,0.2775099043265854,1,0
Chesska,arya-frilled-blouse#Oyster,the-ruffle-sleeve-top#NavyStripe,semi-hard,0.48808025142597095,1,0
Chesska,arya-frilled-blouse#Oyster,the-cape-jersey-top#DarkNavy,random,0.42400541573438255,1,0
Chesska,coogee-shirt#White,relaxed-v-neck-knit#Silver,hard,0.3078148385646686,1,0
Chesska,coogee-shirt#White,driftwood-gathering-blouse#Khaki,semi-hard,0.42511528219783074,1,0
Chesska,coogee-shirt#White,tracie-top#Black,random,0.6036956617868962,1,0
Chesska,delicado-top#White,bamboo-layer-tank#Chalk,hard,0.277558580067067,1,0
Chesska,delicado-top#White,fundamental-rib-long-sleeve-tee#White,semi-hard,0.4216114399786063,1,0
Chesska,delicado-top#White,stud-trim-long-sleeve-top#Mint,random,0.6909985613369705,1,0
Chesska,diva-ruffle-jumper#Gold%20Spot,paige-top#Black,hard,0.3028392820108315,1,0
Chesska,diva-ruffle-jumper#Gold%20Spot,always-mine-v-neck-knit#Terracotta,semi-hard,0.4301258944305,1,0
Chesska,diva-ruffle-jumper#Gold%20Spot,the-dobby-sleeve-tee#InkBlue,random,0.5189907585386672,1,0
Chesska,dream-girl-ruffle-jumper#SoftPink,holly-rib-long-sleeve-tee#Khaki,hard,0.23140968228870548,1,0
Chesska,dream-girl-ruffle-jumper#SoftPink,still-the-one-ruffle-blouse#Spot,semi-hard,0.4338634973622675,1,0
Chesska,dream-girl-ruffle-jumper#SoftPink,circles-knit#Plum,random,0.4071459331543997,1,0
Chesska,gloria-applique-crew#Charcoal,mila-knit-cardigan#StoneBlack,hard,0.26496532186440364,1,0
Chesska,gloria-applique-crew#Charcoal,belle-drape-tee#Sliver,semi-hard,0.5393220701014376,1,0
Chesska,gloria-applique-crew#Charcoal,jade-kimono-kaleidoscope#Blue,random,0.5034254162987447,1,0
Chesska,midtown-ruffle-shirt#BoldRed,colourblock-cardi#NavyRed,hard,0.2731746442109785,1,0
Chesska,midtown-ruffle-shirt#BoldRed,belle-v-neck-forgiver-tunic#ArmyGreen,semi-hard,0.5206510258625093,1,0
Chesska,midtown-ruffle-shirt#BoldRed,high-neck-tie-top#Black,random,0.2716102013056794,1,0
Chesska,soho-ruffle-jumper#OatmealMar,born-to-run-shirt-jacket#Leopard,hard,0.313215087032244,1,0
Chesska,soho-ruffle-jumper#OatmealMar,sparkly-star-tee#Blue,semi-hard,0.4165224568998398,1,0
Chesska,soho-ruffle-jumper#OatmealMar,niue-neck-tie-shirt#LightBlue,random,0.324002451230583,1,0
Chesska,true-love-bell-blouse#Jade,pure-merino-fine-rib-polo#BlackStri,hard,0.21065444067448613,1,0
Chesska,true-love-bell-blouse#Jade,the-side-ring-detail-blouse-1#Black,semi-hard,0.4668168860499614,1,0
Chesska,true-love-bell-blouse#Jade,belle-flocked-tunic#Pale%20Blue,random,0.8462169061290798,1,0
Chesska,vivian-blouse#Check,natural-crossover-knit-1#Stormcloud,hard,0.30734647099679885,1,0
Chesska,vivian-blouse#Check,horizontal-cabel-pullover#EnglishRos,semi-hard,0.4196695723309988,1,0
Chesska,vivian-blouse#Check,the-pocket-tee#NavyStripe,random,0.5466108116299712,1,0
Clementine,cross-my-heart-sweater#Regal,drapey-stripe-tee#Navy,hard,0.3391898798875543,1,0
Clementine,cross-my-heart-sweater#Regal,geneva-v-neck-top#ClaySpot,semi-hard,0.5457602862254025,1,0
Clementine,cross-my-heart-sweater#Regal,collared-shirt-1#White,random,0.4328545872731919,1,0
Clementine,crossing-the-plains-sweater-1#Indigo,manhattan-stretch-tee#Black,hard,0.31995911065678506,1,0
Clementine,crossing-the-plains-sweater-1#Indigo,monaco-sweater#BlackCream,semi-hard,0.4869477809012692,1,0
Clementine,crossing-the-plains-sweater-1#Indigo,laurina-stripe-pullover#NightSky,random,0.41331459238435986,1,0
Clementine,natural-extra-fine-sweater#Snowgum,falling-for-you-cardi#Black,hard,0.33714285714285713,1,0
Clementine,natural-extra-fine-sweater#Snowgum,paisley-top-1#Paisley,semi-hard,0.5049629440327115,1,0
Clementine,natural-extra-fine-sweater#Snowgum,icing-sugar-top#Ivory,random,0.5162918476871965,1,0
Clementine,still-the-one-ruffle-blouse#Spot,the-long-sleeve-v-neck-tee#Navy,hard,0.3135829286992078,1,0
Clementine,still-the-one-ruffle-blouse#Spot,fundamental-rib-long-sleeve-tee#Black,semi-hard,0.4684180935343726,1,0
Clementine,still-the-one-ruffle-blouse#Spot,tab-sleeve-longline-shirt#Pink,random,0.7417135190391004,1,0
Clementine,sugar-snaps-layers-tank#Black,manhattan-stretch-tee#NavyWhtStr,hard,0.31995911065678506,1,0
Clementine,sugar-snaps-layers-tank#Black,ditzy-floral-ruffle-blouse#DitzyFlora,semi-hard,0.48711985688729875,1,0
Clementine,sugar-snaps-layers-tank#Black,belle-petal-print-top#Petal,random,0.5646307181190902,1,0
Clementine,sugar-snaps-layers-tank#Blue,paige-top#Black,hard,0.27734730385893175,1,0
Clementine,sugar-snaps-layers-tank#Blue,the-cotton-blend-stripe-jumper#BlueStripe,semi-hard,0.5037873754152824,1,0
Clementine,sugar-snaps-layers-tank#Blue,the-slouch-pocket-tee#Stripe,random,0.6189692478064571,1,0
Clementine,sugar-snaps-layers-tank#DeepCobalt,falling-for-you-cardi#Mustard,hard,0.33714285714285713,1,0
Clementine,sugar-snaps-layers-tank#DeepCobalt,frill-blouse#Rust,semi-hard,0.493613595706619,1,0
Clementine,sugar-snaps-layers-tank#DeepCobalt,the-cut-out-shoulder-blouse#Salmon,random,0.6139509327881422,1,0
Clementine,sugar-snaps-layers-tank#DuckEgg,faith-jumper#Eventide,hard,0.30886020955788396,1,0
Clementine,sugar-snaps-layers-tank#DuckEgg,coogee-shirt#White,semi-hard,0.45186557628418095,1,0
Clementine,sugar-snaps-layers-tank#DuckEgg,be-mine-top-1#Sage,random,0.8946520146520145,1,0
Clementine,sugar-snaps-layers-tank#Mint,falling-for-you-cardi#Rust,hard,0.33714285714285713,1,0
Clementine,sugar-snaps-layers-tank#Mint,sunshine-in-me-tee-1#White,semi-hard,0.5298006644518273,1,0
Clementine,sugar-snaps-layers-tank#Mint,colourblock-cardi#NavyRed,random,0.3158522872476361,1,0
Clementine,sugar-snaps-layers-tank#NewBeige,eco-78-long-cardigan#DarkGreyM,hard,0.32232558139534884,1,0
Clementine,sugar-snaps-layers-tank#NewBeige,bird-jumper#Navy,semi-hard,0.4717761308458983,1,0
Clementine,sugar-snaps-layers-tank#NewBeige,sugar-snaps-throw-jacket#White,random,0.7835867620751341,1,0
Clementine,sugar-snaps-layers-tank#PeachyKeen,pure-merino-fine-rib-polo#BlackStri,hard,0.2307385637618196,1,0
Clementine,sugar-snaps-layers-tank#PeachyKeen,falling-for-you-tunic#Black,semi-hard,0.5348211091234347,1,0
Clementine,sugar-snaps-layers-tank#PeachyKeen,foil-spot-jumper#SilverDot,random,0.4835829286992077,1,0
Clementine,sugar-snaps-layers-tank#Red,aztec-cardigan#Orange,hard,0.3419959110656785,1,0
Clementine,sugar-snaps-layers-tank#Red,belle-half-sleeve-forgiver-tunic#Apricot,semi-hard,0.5425926399182213,1,0
Clementine,sugar-snaps-layers-tank#Red,the-daily-cross-over-top#SkyBlue,random,0.5848837209302326,1,0
Clementine,sugar-snaps-layers-tank#SeaGreen,ynes#Black,hard,0.3108663429593662,1,0
Clementine,sugar-snaps-layers-tank#SeaGreen,the-soft-knit-jumper#PinkStripe,semi-hard,0.5152159468438537,1,0
Clementine,sugar-snaps-layers-tank#SeaGreen,belle-v-neck-forgiver-tunic#DenimMarl,random,0.5728226424738052,1,0
Clementine,sugar-snaps-layers-tank#White,rika-top#BatikTile,hard,0.28679274214157935,1,0
Clementine,sugar-snaps-layers-tank#White,the-tie-front-top#Navy,semi-hard,0.5113455149501661,1,0
Clementine,sugar-snaps-layers-tank#White,layer-me-bamboo-rouched-sleeve-tee#Copper,random,0.41664068489649886,1,0
Clementine,the-bonded-cotton-tunic-dress#Navy,bamboo-layer-tank#Black,hard,0.28179657551750575,1,0
Clementine,the-bonded-cotton-tunic-dress#Navy,jewel-knit#GreyMarle,semi-hard,0.5089470994122156,1,0
Clementine,the-bonded-cotton-tunic-dress#Navy,softly-swinging-bamboo-singlet#BlueJean,random,0.5904357270636341,1,0
Clementine,the-cotton-bamboo-tank#Chambray,monaco-knot-top#Olive,hard,0.2256043956043956,1,0
Clementine,the-cotton-bamboo-tank#Chambray,wellington-tee#ClaySpot,semi-hard,0.5616636851520572,1,0
Clementine,the-cotton-bamboo-tank#Chambray,the-batwing-tee#Stone,random,0.39413919413919407,1,0
Clementine,the-cotton-bamboo-tank#DarkNavy,the-uneven-hem-knit-1#Sage,hard,0.3161001788908766,1,0
Clementine,the-cotton-bamboo-tank#DarkNavy,runaway-top#JetBlack,semi-hard,0.5342874180083482,1,0
Clementine,the-cotton-bamboo-tank#DarkNavy,the-wrap-jersey-top#Charcoal,random,0.43194479938665986,1,0
Clementine,the-cotton-bamboo-tank#DuckEgg,cara-tee-2#WhiteBlk,hard,0.3261913280517932,1,0
Clementine,the-cotton-bamboo-tank#DuckEgg,tie-back-bell-sleeve-top-5#Summerbud,semi-hard,0.5046613851265014,1,0
Clementine,the-cotton-bamboo-tank#DuckEgg,renee-sweater#Sapphire,random,0.30184768719652444,1,0
Clementine,the-cotton-bamboo-tank#Moonbeam,falling-for-you-cardi#GreyMarle,hard,0.33714285714285713,1,0
Clementine,the-cotton-bamboo-tank#Moonbeam,rose-shirt#BlueIllusi,semi-hard,0.4647022744697163,1,0
Clementine,the-cotton-bamboo-tank#Moonbeam,dusk-top#DuskPrint,random,0.3700485560950677,1,0
Clementine,the-cotton-bamboo-tank#White,high-street-knit#NavyStripe,hard,0.3202887809864554,1,0
Clementine,the-cotton-bamboo-tank#White,janet-frill-shirt#White,semi-hard,0.4663608484538717,1,0
Clementine,the-cotton-bamboo-tank#White,first-mix-top-1#BlackWhite,random,0.49131953317999827,1,0
Clementine,the-cross-front-spot-blouse#NavySpot,monaco-knot-top#Black,hard,0.2256043956043956,1,0
Clementine,the-cross-front-spot-blouse#NavySpot,the-relaxed-long-sleeve-tee#Navy,semi-hard,0.5167578158275833,1,0
Clementine,the-cross-front-spot-blouse#NavySpot,belle-ls-free-fall-tee#Blush,random,0.7251495016611296,1,0
Clementine,the-cross-front-spot-blouse#Spot,glasgow-top#Melange,hard,0.24271658573984156,1,0
Clementine,the-cross-front-spot-blouse#Spot,the-side-ring-detail-blouse-1#Black,semi-hard,0.5147521083567596,1,0
Clementine,the-cross-front-spot-blouse#Spot,longline-gather-back-shirt#Black,random,0.7178584206491183,1,0
Clementine,the-cross-over-blouse#Black,henson-jumper#Cream,hard,0.2681216457960644,1,0
Clementine,the-cross-over-blouse#Black,the-excess-shirt#Pearl,semi-hard,0.4736544850498339,1,0
Clementine,the-cross-over-blouse#Black,the-relaxed-long-sleeve-tee#White,random,0.5167578158275833,1,0
Clementine,the-cross-over-blouse#Blue,the-cotton-bamboo-tee#BlueJeans,hard,0.30560311781242017,1,0
Clementine,the-cross-over-blouse#Blue,driftwood-gathering-blouse#Khaki,semi-hard,0.4522591362126246,1,0
Clementine,the-cross-over-blouse#Blue,the-stripe-pocket-tank#Stripe,random,0.5126978447908681,1,0
Clementine,the-cross-over-blouse#Mint,falling-for-you-cardi-2#WinterRose,hard,0.33714285714285713,1,0
Clementine,the-cross-over-blouse#Mint,the-relaxed-long-sleeve-tee#Pink,semi-hard,0.5167578158275833,1,0
Clementine,the-cross-over-blouse#Mint,dot-to-dot-knit-1#GreyMarle,random,0.4573600817786864,1,0
Clementine,the-cross-over-blouse#Red,starry-night-cardi#Chalk,hard,0.34299003322259136,1,0
Clementine,the-cross-over-blouse#Red,circles-knit#Plum,semi-hard,0.45339381548683877,1,0
Clementine,the-cross-over-blouse#Red,cotton-modal-print-top#PinkNavy,random,0.4148428315870176,1,0
Clementine,the-cross-over-blouse#RoyalBlue,lake-house-top#CoalPrint,hard,0.3430564784053156,1,0
Clementine,the-cross-over-blouse#RoyalBlue,bo-cosy-cardigan#Blossom,semi-hard,0.46558139534883725,1,0
Clementine,the-cross-over-blouse#RoyalBlue,the-asymmetrical-tank-top#Indigo,random,0.6690161001788908,1,0
Clementine,the-cross-over-blouse#Silver,ally-long-sleeve-tee#CosmosPr,hard,0.25339637107078966,1,0
Clementine,the-cross-over-blouse#Silver,clara-blouse#DarkFloral,semi-hard,0.4704370048556095,1,0
Clementine,the-cross-over-blouse#Silver,the-boat-neck-top-1#Ink,random,0.6452185024278048,1,0
Clementine,the-cross-over-blouse#Sunshine,34-sleeve-shirt-1#SkyWhite,hard,0.32093789930999234,1,0
Clementine,the-cross-over-blouse#Sunshine,the-long-sleeve-scoop-neck-tee#White,semi-hard,0.489202657807309,1,0
Clementine,the-cross-over-blouse#Sunshine,you-at-my-shoulder-tunic#Black,random,0.43335548172757477,1,0
Clementine,the-cross-over-blouse#White,falling-for-you-cardi-1#GreyGarden,hard,0.33714285714285713,1,0
Clementine,the-cross-over-blouse#White,messina-v-neck-tee#Black,semi-hard,0.49974699718885773,1,0
Clementine,the-cross-over-blouse#White,aztec-cardigan#BlackIvory,random,0.3419959110656785,1,0
Clementine,the-curve-striped-tank#Marine,shirt-in-a-box#Silver,hard,0.32928954766164065,1,0
Clementine,the-curve-striped-tank#Marine,fundamental-sydney-crew#GreyMarle,semi-hard,0.5116943521594685,1,0
Clementine,the-curve-striped-tank#Marine,fundamental-vee-tee#Black,random,0.3990288780986455,1,0
Clementine,the-everyday-shirt#Black,leah-knit-cardigan#Black,hard,0.3280500894454383,1,0
Clementine,the-everyday-shirt#Black,spliced-lace-panel-tee#White,semi-hard,0.5078865320725786,1,0
Clementine,the-everyday-shirt#Black,long-sleeve-layer-top#Navy,random,0.5431842576028623,1,0
Clementine,the-everyday-shirt#Cream,vivid-dreams-blouse#Dusty%20Rose,hard,0.33477383082034246,1,0
Clementine,the-everyday-shirt#Cream,diva-ruffle-jumper#Gold%20Spot,semi-hard,0.4904957832864809,1,0
Clementine,the-everyday-shirt#Cream,manhattan-stretch-tee#Navy,random,0.31995911065678506,1,0
Clementine,the-everyday-shirt#Midnight,natural-crossover-knit-1#Stormcloud,hard,0.3323076923076923,1,0
Clementine,the-everyday-shirt#Midnight,hacienda-tunic-5#PatchGold,semi-hard,0.4677613084589829,1,0
Clementine,the-everyday-shirt#Midnight,baobab-sweater#Bark,random,0.5446494590680637,1,0
Clementine,the-everyday-shirt#Pink,the-cotton-bamboo-tee#DuckEgg,hard,0.30560311781242017,1,0
Clementine,the-everyday-shirt#Pink,multi-stripe-jumper#NavyMulti,semi-hard,0.5544313825709174,1,0
Clementine,the-everyday-shirt#Pink,high-neck-tie-top#Black,random,0.2934960388448761,1,0
Clementine,the-everyday-shirt#Rose,back-to-you-top#BlackMagic,hard,0.2634858165090723,1,0
Clementine,the-everyday-shirt#Rose,alberta-stripe-top#IvoryStrip,semi-hard,0.488249424993611,1,0
Clementine,the-everyday-shirt#Rose,the-essential-pullover#SkyBlue,random,0.5816100178890876,1,0
Clementine,the-frill-detail-blouse#Chambray,back-to-you-top#Rust,hard,0.2634858165090723,1,0
Clementine,the-frill-detail-blouse#Chambray,natural-cross-back-knit#Lightsmoke,semi-hard,0.5266649629440328,1,0
Clementine,the-frill-detail-blouse#Chambray,cyrus-top#LightRose,random,0.4072808586762075,1,0
Clementine,the-high-low-drape-tee#Grey,falling-for-you-cardi#Khaki,hard,0.33714285714285713,1,0
Clementine,the-high-low-drape-tee#Grey,chasing-birds-blouse#White,semi-hard,0.5588704318936877,1,0
Clementine,the-high-low-drape-tee#Grey,the-longline-cardi-1#Nude,random,0.36758113979044216,1,0
Clementine,the-high-low-drape-tee#Sage,the-long-sleeve-v-neck-tee#White,hard,0.3135829286992078,1,0
Clementine,the-high-low-drape-tee#Sage,long-sleeve-layer-top#White,semi-hard,0.5431842576028623,1,0
Clementine,the-high-low-drape-tee#Sage,variegated-rib-knit#Silver,random,0.4777383082034245,1,0
Clementine,the-on-or-off-the-shoulder-top#FrenchNavy,leary-cardigan#Pine,hard,0.32013800153335037,1,0
Clementine,the-on-or-off-the-shoulder-top#FrenchNavy,belle-half-sleeve-forgiver-tunic#BlueBonnet,semi-hard,0.5425926399182213,1,0
Clementine,the-on-or-off-the-shoulder-top#FrenchNavy,falling-for-you-top#Blue,random,0.7231216457960644,1,0
