product_id,product_name,product_color_raw,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve
funnel-neck-knit-jumper#BlueMulti,funnel-neck-knit-jumper,bluemulti,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,blue,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
long-sleeve-ruffle-shirt#Black,long-sleeve-ruffle-shirt,black,top,romantic,plain,unknown,longline,long,unknown,long,black,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
sugar-snaps-layers-tank#Mint,sugar-snaps-layers-tank,mint,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hacienda-tunic-5#PatchGold,hacienda-tunic-5,patchgold,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,gold,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-sleeve-detail-knit#Ivory,the-sleeve-detail-knit,ivory,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
to-the-beat-of-the-drum-kimono#Leaf,to-the-beat-of-the-drum-kimono,leaf,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-relaxed-long-sleeve-tee#Black,the-relaxed-long-sleeve-tee,black,top,relaxed,plain,unknown,relaxed,long,unknown,long,black,1,2,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
the-crossover-button-blouse-1#Ornate,the-crossover-button-blouse-1,ornate,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dream-girl-ruffle-jumper#SoftPink,dream-girl-ruffle-jumper,softpink,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,pink,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
contrast-pocket-tunic#Pinkpocket,contrast-pocket-tunic,pinkpocket,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eco-78-long-cardigan#LightGreyM,eco-78-long-cardigan,lightgreym,cardigan,layering,plain,unknown,longline,unknown,unknown,long,grey,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tracie-top#Black,tracie-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pure-merino-fine-rib-polo#BlackStri,pure-merino-fine-rib-polo,blackstri,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-half-sleeve-forgiver-tunic#BlueBonnet,belle-half-sleeve-forgiver-tunic,bluebonnet,top,romantic,plain,unknown,unknown,short,unknown,unknown,blue,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
born-to-run-shirt-jacket#Leopard,born-to-run-shirt-jacket,leopard,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
relaxed-v-neck-knit#Silver,relaxed-v-neck-knit,silver,unknown,relaxed,plain,knit,relaxed,unknown,v_neck,unknown,silver,0,1,0,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
the-bonded-cotton-shirt#Pink,the-bonded-cotton-shirt,pink,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cascade-blouse#Auburn,the-cascade-blouse,auburn,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clio-knit-jumper#Black,clio-knit-jumper,black,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,black,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
foil-spot-jumper#SilverDot,foil-spot-jumper,silverdot,unknown,unknown,spot,unknown,unknown,unknown,unknown,unknown,silver,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elina-lace-frill-blouse#Black,elina-lace-frill-blouse,black,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequin-spot-cardi#Grey,sequin-spot-cardi,grey,unknown,unknown,spot,sequin,unknown,unknown,unknown,unknown,grey,0,0,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
the-wrap-jersey-top#Charcoal,the-wrap-jersey-top,charcoal,top,casual,plain,jersey,unknown,unknown,unknown,unknown,unknown,2,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rory-spliced-zip-hoodie#Silver,rory-spliced-zip-hoodie,silver,top,casual,plain,unknown,unknown,unknown,unknown,unknown,silver,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-zip-front-top#Blue,the-zip-front-top,blue,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fern-print-top#Navy,fern-print-top,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-textured-spot-top#Pink,the-textured-spot-top,pink,top,unknown,spot,textured,unknown,unknown,unknown,unknown,pink,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capri-tank-6#HeatheGrey,capri-tank-6,heathegrey,top,casual,plain,unknown,unknown,unknown,unknown,unknown,grey,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cyrus-top#LightRose,cyrus-top,lightrose,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cherrington-top#GreyRose,cherrington-top,greyrose,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
llama-long-sleeve-shirt#Mustard,llama-long-sleeve-shirt,mustard,top,unknown,plain,unknown,longline,long,unknown,long,unknown,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
verona-patchwork-top#Patchwork,verona-patchwork-top,patchwork,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross-my-heart-sweater#Regal,cross-my-heart-sweater,regal,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-printed-v-split-top#Natural,the-printed-v-split-top,natural,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willow-knot-top#WhiteBlk,willow-knot-top,whiteblk,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-layer-top#White,long-sleeve-layer-top,white,top,unknown,plain,unknown,longline,long,unknown,long,white,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
button-through-animal-shirt#Animal,button-through-animal-shirt,animal,top,unknown,animal,unknown,unknown,unknown,unknown,unknown,unknown,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
layer-me-bamboo-rouched-sleeve-tee#Fern,layer-me-bamboo-rouched-sleeve-tee,fern,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ines-top#NavyStrip,ines-top,navystrip,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stitch-v-neck-knit#PinkMarle,the-stitch-v-neck-knit,pinkmarle,unknown,unknown,plain,knit,unknown,unknown,v_neck,unknown,pink,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spot-layered-tee#Blue,spot-layered-tee,blue,top,casual,spot,unknown,unknown,unknown,unknown,unknown,blue,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
suri-bell-sleeve-top#GreyMarle,suri-bell-sleeve-top,greymarle,top,romantic,plain,unknown,unknown,bell,unknown,unknown,grey,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rory-spliced-zip-hoodie#Slate,rory-spliced-zip-hoodie,slate,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pocket-shirt-1#Ivory,pocket-shirt-1,ivory,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-pleated-sleeve-top#Sage,the-pleated-sleeve-top,sage,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffle-hem-jersey-top#Pink,ruffle-hem-jersey-top,pink,top,casual,plain,jersey,unknown,unknown,unknown,unknown,pink,1,3,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cross-over-top-with-pocket#NavyMustrd,cross-over-top-with-pocket,navymustrd,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-half-sleeve-boat-tee#White,belle-half-sleeve-boat-tee,white,top,casual,plain,unknown,unknown,short,unknown,unknown,white,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
hacienda-tunic-pushkar#Cornflower,hacienda-tunic-pushkar,cornflower,top,unknown,floral,unknown,unknown,unknown,unknown,unknown,unknown,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lola-bell-sleeve-top-entangled-vines#Gold,lola-bell-sleeve-top-entangled-vines,gold,top,romantic,plain,unknown,unknown,bell,unknown,unknown,gold,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geneva-v-neck-top#ClaySpot,geneva-v-neck-top,clayspot,top,unknown,spot,unknown,unknown,unknown,v_neck,unknown,unknown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cara-tee-2#BlackSpot,cara-tee-2,blackspot,top,casual,spot,unknown,unknown,unknown,unknown,unknown,black,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer-me-bamboo-rouched-sleeve-tee#Black,layer-me-bamboo-rouched-sleeve-tee,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
linen-cotton-shirt#White,linen-cotton-shirt,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-throw-jacket#Duckegg,sugar-snaps-throw-jacket,duckegg,jacket,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layered-top-2#Navy,layered-top-2,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-rib-long-sleeve-tee#Black,fundamental-rib-long-sleeve-tee,black,top,casual,plain,unknown,longline,long,unknown,long,black,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
the-panel-luxe-top#SilvWhite,the-panel-luxe-top,silvwhite,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falling-flowers-cardi#GreyMarle,falling-flowers-cardi,greymarle,unknown,unknown,floral,unknown,unknown,unknown,unknown,unknown,grey,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
neptune-top-1#PrimBlack,neptune-top-1,primblack,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paint-stroke-top#Strokes,paint-stroke-top,strokes,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-define-flute-sleeve-blouse#Black,the-define-flute-sleeve-blouse,black,top,elegant,plain,unknown,unknown,flute,unknown,unknown,black,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonderlust-tee#BurntOran,wonderlust-tee,burntoran,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grace-oversized-knit#StoneBlack,grace-oversized-knit,stoneblack,unknown,relaxed,plain,knit,oversized,unknown,unknown,unknown,black,0,1,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
marquax-tunic#OnyxSpeck,marquax-tunic,onyxspeck,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hydrangea-kimono#Hydrangea,hydrangea-kimono,hydrangea,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milan-stretch-top#NavyWhtStr,milan-stretch-top,navywhtstr,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#Smoke,long-sleeve-softly-swinging-bamboo-tee,smoke,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
the-stripe-jersey-top#Pink,the-stripe-jersey-top,pink,top,casual,stripe,jersey,unknown,unknown,unknown,unknown,pink,1,2,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milan-stretch-top#White,milan-stretch-top,white,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,white,1,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
waterfall-cardi-1#Black,waterfall-cardi-1,black,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
birds-tee-1#Navy,birds-tee-1,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falling-for-you-top#Blue,falling-for-you-top,blue,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-blend-stripe-jumper#BlueStripe,the-cotton-blend-stripe-jumper,bluestripe,unknown,unknown,stripe,unknown,unknown,unknown,unknown,unknown,blue,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-daily-essential-jumper#Grey,the-daily-essential-jumper,grey,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beloved-stripe-pull-over-hoodie#NavyWhite,beloved-stripe-pull-over-hoodie,navywhite,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,white,1,2,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cross-over-printed-blouse#Leopard,the-cross-over-printed-blouse,leopard,top,elegant,animal,unknown,unknown,unknown,unknown,unknown,unknown,1,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
triangle-detail-long-sleeve-tee#Bordeaux,triangle-detail-long-sleeve-tee,bordeaux,top,casual,plain,unknown,longline,long,unknown,long,unknown,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
melbourne-stretch-cardigan#Black,melbourne-stretch-cardigan,black,cardigan,fitted,plain,stretch,fitted,unknown,unknown,unknown,black,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
aztec-cardigan#Orange,aztec-cardigan,orange,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,orange,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-asymmetrical-tank-top#HotPink,the-asymmetrical-tank-top,hotpink,top,casual,plain,unknown,unknown,unknown,unknown,unknown,pink,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-ls-top#NavyStripe,the-cotton-bamboo-ls-top,navystripe,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,navy,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-tank#Moonbeam,the-cotton-bamboo-tank,moonbeam,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
freya-fringe-blouse#Navy,freya-fringe-blouse,navy,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moonlight-kisses-bamboo-tee#White,moonlight-kisses-bamboo-tee,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monaco-knot-top#HeatheGrey,monaco-knot-top,heathegrey,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nova-lux-solid-v-neck-placket-shirt#CloudDance,nova-lux-solid-v-neck-placket-shirt,clouddance,top,unknown,plain,unknown,unknown,unknown,v_neck,unknown,unknown,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nuzuri-longline-cardi#Forest,nuzuri-longline-cardi,forest,unknown,unknown,plain,unknown,longline,unknown,unknown,long,unknown,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pulkari-emb-top#Pulkari,pulkari-emb-top,pulkari,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
meredith-78-oversized-pullover-knit#WhiteCapGr,meredith-78-oversized-pullover-knit,whitecapgr,top,relaxed,plain,knit,oversized,unknown,unknown,unknown,white,1,3,0,1,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
ally-long-sleeve-tee#CosmosPr,ally-long-sleeve-tee,cosmospr,top,casual,plain,unknown,longline,long,unknown,long,unknown,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
holly-rib-long-sleeve-tee#Black,holly-rib-long-sleeve-tee,black,top,casual,plain,unknown,longline,long,unknown,long,black,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
layered-sleeve-top#DarkBlue,layered-sleeve-top,darkblue,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hannah-tee-1#RedWhite,hannah-tee-1,redwhite,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-bell-sleeve-top#Grey,the-bell-sleeve-top,grey,top,romantic,plain,unknown,unknown,bell,unknown,unknown,grey,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-sydney-crew#GreyMarle,fundamental-sydney-crew,greymarle,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,grey,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly-swinging-bamboo-tee#Navy,softly-swinging-bamboo-tee,navy,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,navy,1,2,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
henson-jumper#Cream,henson-jumper,cream,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,cream,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cotton-modal-print-top#PinkNavy,cotton-modal-print-top,pinknavy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jersey-split-back-hooded-top#NavyStrip,jersey-split-back-hooded-top,navystrip,top,casual,plain,jersey,unknown,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ava-short-sleeve-linen-tee#Blush,ava-short-sleeve-linen-tee,blush,top,casual,plain,unknown,unknown,short,unknown,short,blush,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rib-tank-2#Khaki,rib-tank-2,khaki,top,casual,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tinker-stripe-knit#NavyWhite,tinker-stripe-knit,navywhite,unknown,unknown,stripe,knit,unknown,unknown,unknown,unknown,white,0,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
paradising-buttoned-shirt#Wheat,paradising-buttoned-shirt,wheat,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rika-top#BatikTile,rika-top,batiktile,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seeker-knot-front-shirt#Olive,seeker-knot-front-shirt,olive,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,olive,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-lace-trim-tee#GreyMarle,belle-lace-trim-tee,greymarle,top,casual,plain,unknown,unknown,unknown,unknown,unknown,grey,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-stripe-long-sleeve-tee#WhiteBlack,fundamental-stripe-long-sleeve-tee,whiteblack,top,casual,stripe,unknown,longline,long,unknown,long,black,1,1,1,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
janet-frill-shirt#White,janet-frill-shirt,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-oversize-knit#GreyMarle,the-oversize-knit,greymarle,unknown,unknown,plain,knit,oversized,unknown,unknown,unknown,grey,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
cooks-shirt#Stripes,cooks-shirt,stripes,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milan-34-sleeve-1#Melange,milan-34-sleeve-1,melange,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
for-the-frill-top#Ivory,for-the-frill-top,ivory,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-v-split-blouse#Salmon,the-v-split-blouse,salmon,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-swing-tank-top#Rose,the-swing-tank-top,rose,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,unknown,1,2,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
the-define-flute-sleeve-blouse#White,the-define-flute-sleeve-blouse,white,top,elegant,plain,unknown,unknown,flute,unknown,unknown,white,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fundamental-split-hoodie#Navy,fundamental-split-hoodie,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-spotted-tunic#GreySpot,the-spotted-tunic,greyspot,top,unknown,spot,unknown,unknown,unknown,unknown,unknown,grey,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capri-tank-6#Olive,capri-tank-6,olive,top,casual,plain,unknown,unknown,unknown,unknown,unknown,olive,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-curve-striped-tank#Marine,the-curve-striped-tank,marine,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
falling-for-you-cardi-2#WinterRose,falling-for-you-cardi-2,winterrose,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moonlight-kisses-bamboo-tee#Black,moonlight-kisses-bamboo-tee,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stripe-button-through-top#Coral,the-stripe-button-through-top,coral,top,unknown,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-handkerchief-printed-cami#RustFlwrs,belle-handkerchief-printed-cami,rustflwrs,unknown,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-tie-tunic#BlueSky,natural-tie-tunic,bluesky,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
on-safari-blouse#Jewel,on-safari-blouse,jewel,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everyday-linen-tunic#BotanicalB,everyday-linen-tunic,botanicalb,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-boat-neck-top-1#Ink,the-boat-neck-top-1,ink,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marlow-cardigan#Cream,marlow-cardigan,cream,cardigan,layering,plain,unknown,unknown,unknown,unknown,unknown,cream,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-cardi#Navy,the-cotton-cardi,navy,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stella-tee#Marine,the-stella-tee,marine,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
