person_id,positive_product_id,negative_product_id,negative_type
Marnee,skipping-stones-tunic#Natural,voyager-stripe-crew#Stripe,hard
Marnee,skipping-stones-tunic#Natural,the-half-sleeve-tee#White,random
Laura,waterfall-cardi-1#Navy,cara-tee-2#Blush,hard
Laura,waterfall-cardi-1#Navy,cara-tee-2#WhiteBlk,hard
Laura,waterfall-cardi-1#Navy,the-contrast-panel-top#BlkStripe,random
Mae-Lee,the-cross-over-blouse#Sunshine,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-cross-over-blouse#Sunshine,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-cross-over-blouse#Sunshine,geneva-v-neck-top#HeatheGrey,random
Emma,the-drape-tee-1#Stripe,voyager-stripe-crew#Stripe,hard
Emma,the-drape-tee-1#Stripe,makeover-blouse#LimeGreen,hard
Emma,the-drape-tee-1#Stripe,belle-half-sleeve-forgiver-tunic#MutedClay,random
Stacey,frost-cardigan#Mauvewoo,makeover-blouse#LimeGreen,hard
Stacey,frost-cardigan#Mauvewoo,cara-tee-2#Blush,hard
Stacey,frost-cardigan#Mauvewoo,sunshine-in-me-tee-1#GreyMarle,random
Jess,diva-ruffle-jumper#Gold%20Spot,cara-tee-2#Blush,hard
Jess,diva-ruffle-jumper#Gold%20Spot,cara-tee-2#WhiteBlk,hard
Jess,diva-ruffle-jumper#Gold%20Spot,boho-embroidered-top#BohoDenim,random
Nadine,starry-night-cardi#Chalk,makeover-blouse#LimeGreen,hard
Nadine,starry-night-cardi#Chalk,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,starry-night-cardi#Chalk,the-sleeveless-cross-over-blouse#Chambray,random
Georgia,sugar-snaps-layers-tank#DeepCobalt,voyager-stripe-crew#Stripe,hard
Georgia,sugar-snaps-layers-tank#DeepCobalt,makeover-blouse#LimeGreen,hard
Georgia,sugar-snaps-layers-tank#DeepCobalt,leah-knit-cardigan#Black,random
Chelsea,the-ultimate-tie-cardi#Black,voyager-stripe-crew#Stripe,hard
Chelsea,the-ultimate-tie-cardi#Black,makeover-blouse#LimeGreen,hard
Chelsea,the-ultimate-tie-cardi#Black,rib-tank-2#Mustard,random
Riina,the-cross-over-poncho#Navy,voyager-stripe-crew#Stripe,hard
Riina,the-cross-over-poncho#Navy,makeover-blouse#LimeGreen,hard
Riina,the-cross-over-poncho#Navy,delicado-top#White,random
Riina,soho-v-neck-blouse#SohoPrint,voyager-stripe-crew#Stripe,hard
Riina,soho-v-neck-blouse#SohoPrint,makeover-blouse#LimeGreen,hard
Riina,soho-v-neck-blouse#SohoPrint,midtown-ruffle-shirt#BoldRed,random
Alex,lola-bell-sleeve-top-ditsy-daisies#Blue,voyager-stripe-crew#Stripe,hard
Alex,lola-bell-sleeve-top-ditsy-daisies#Blue,makeover-blouse#LimeGreen,hard
Alex,lola-bell-sleeve-top-ditsy-daisies#Blue,belle-half-sleeve-forgiver-tunic#Apricot,random
Madeline,natural-cross-back-knit#Lightsmoke,voyager-stripe-crew#Stripe,hard
Madeline,natural-cross-back-knit#Lightsmoke,makeover-blouse#LimeGreen,hard
Madeline,natural-cross-back-knit#Lightsmoke,germaine-blouse#Pearl,random
Nathalie,the-everyday-shirt#Pink,voyager-stripe-crew#Stripe,hard
Nathalie,the-everyday-shirt#Pink,makeover-blouse#LimeGreen,hard
Nathalie,the-everyday-shirt#Pink,striped-sleeve-sweater#Striped,random
Fiona,long-sleeve-ruffle-shirt#Black,natural-textured-poncho#Deeprain,hard
Fiona,long-sleeve-ruffle-shirt#Black,wonderland-blouse#Ink,hard
Fiona,long-sleeve-ruffle-shirt#Black,marjorie-tie-blouse#BluePrint,random
Georgia,softly-falling-bamboo-tunic#White,voyager-stripe-crew#Stripe,hard
Georgia,softly-falling-bamboo-tunic#White,makeover-blouse#LimeGreen,hard
Georgia,softly-falling-bamboo-tunic#White,soho-v-neck-blouse#SohoPrint,random
Anna,the-wrap-jersey-top#JetBlack,voyager-stripe-crew#Stripe,hard
Anna,the-wrap-jersey-top#JetBlack,makeover-blouse#LimeGreen,hard
Anna,the-wrap-jersey-top#JetBlack,the-bonded-cotton-shirt#Pink,random
Jess,sugar-snaps-layers-tank#Red,cara-tee-2#Blush,hard
Jess,sugar-snaps-layers-tank#Red,cara-tee-2#WhiteBlk,hard
Jess,sugar-snaps-layers-tank#Red,bertie-top#BlkCherry,random
Ljubenka,sugar-snaps-layers-tank#Mint,the-uneven-hem-knit-1#Sage,hard
Ljubenka,sugar-snaps-layers-tank#Mint,natural-textured-poncho#Deeprain,hard
Ljubenka,sugar-snaps-layers-tank#Mint,out-of-my-mind-scallop-knit#GreyMarle,random
Summer,hacienda-tunic-5#PatchGold,voyager-stripe-crew#Stripe,hard
Summer,hacienda-tunic-5#PatchGold,natural-textured-poncho#Deeprain,hard
Summer,hacienda-tunic-5#PatchGold,print-tee-3#Bike,random
Miranda,the-sleeve-detail-knit#Ivory,voyager-stripe-crew#Stripe,hard
Miranda,the-sleeve-detail-knit#Ivory,makeover-blouse#LimeGreen,hard
Miranda,the-sleeve-detail-knit#Ivory,ella-funnel-neck-top#Khaki,random
Jess,belle-tier-tee#Blue,cara-tee-2#Blush,hard
Jess,belle-tier-tee#Blue,cara-tee-2#WhiteBlk,hard
Jess,belle-tier-tee#Blue,the-tie-front-tank#Navy,random
Gemma,bubbles-print-tee#Cambridge,voyager-stripe-crew#Stripe,hard
Gemma,bubbles-print-tee#Cambridge,makeover-blouse#LimeGreen,hard
Gemma,bubbles-print-tee#Cambridge,belle-half-sleeve-forgiver-tunic#Apricot,random
Sophia,to-the-beat-of-the-drum-kimono#Leaf,cara-tee-2#Blush,hard
Sophia,to-the-beat-of-the-drum-kimono#Leaf,cara-tee-2#WhiteBlk,hard
Sophia,to-the-beat-of-the-drum-kimono#Leaf,the-lace-trim-top#Ivory,random
Marnee,the-everyday-shirt#Midnight,natural-textured-poncho#Deeprain,hard
Marnee,the-everyday-shirt#Midnight,voyager-stripe-crew#Stripe,hard
Marnee,the-everyday-shirt#Midnight,grace-oversized-knit#StoneBlack,random
Laura,the-relaxed-long-sleeve-tee#Black,cara-tee-2#Blush,hard
Laura,the-relaxed-long-sleeve-tee#Black,cara-tee-2#WhiteBlk,hard
Laura,the-relaxed-long-sleeve-tee#Black,wildflower-shirt#White,random
Miranda,the-crossover-button-blouse-1#Ornate,voyager-stripe-crew#Stripe,hard
Miranda,the-crossover-button-blouse-1#Ornate,makeover-blouse#LimeGreen,hard
Miranda,the-crossover-button-blouse-1#Ornate,the-midi-waterfall-cardi#BlueMarle,random
Jess,the-cut-out-shoulder-blouse#Blue,cara-tee-2#Blush,hard
Jess,the-cut-out-shoulder-blouse#Blue,cara-tee-2#WhiteBlk,hard
Jess,the-cut-out-shoulder-blouse#Blue,2-in-1-layered-knit-top#Khaki,random
Fiona,weekend-vibes-blouse#Blush,natural-textured-poncho#Deeprain,hard
Fiona,weekend-vibes-blouse#Blush,wonderland-blouse#Ink,hard
Fiona,weekend-vibes-blouse#Blush,belle-handkerchief-printed-cami#RustFlwrs,random
Laura,belle-v-neck-forgiver-tunic#BlueMarle,cara-tee-2#Blush,hard
Laura,belle-v-neck-forgiver-tunic#BlueMarle,cara-tee-2#WhiteBlk,hard
Laura,belle-v-neck-forgiver-tunic#BlueMarle,bird-print-jumper#Navy,random
Laura,sugar-snaps-layers-tank#PeachyKeen,cara-tee-2#Blush,hard
Laura,sugar-snaps-layers-tank#PeachyKeen,cara-tee-2#WhiteBlk,hard
Laura,sugar-snaps-layers-tank#PeachyKeen,neptune-top-1#PrimBlack,random
Jess,belle-cowl-swing-sweater#Black,cara-tee-2#Blush,hard
Jess,belle-cowl-swing-sweater#Black,cara-tee-2#WhiteBlk,hard
Jess,belle-cowl-swing-sweater#Black,printed-v-neck-top#Striped,random
Fiona,the-reversible-cowl-neck-top-1#Black,natural-textured-poncho#Deeprain,hard
Fiona,the-reversible-cowl-neck-top-1#Black,wonderland-blouse#Ink,hard
Fiona,the-reversible-cowl-neck-top-1#Black,saba-top-2#Catus,random
Chelsea,pure-merino-fine-rib-polo#BlackStri,voyager-stripe-crew#Stripe,hard
Chelsea,pure-merino-fine-rib-polo#BlackStri,makeover-blouse#LimeGreen,hard
Chelsea,pure-merino-fine-rib-polo#BlackStri,monaco-knot-top#ClaySpot,random
Bree,belle-half-sleeve-forgiver-tunic#BlueBonnet,cara-tee-2#Blush,hard
Bree,belle-half-sleeve-forgiver-tunic#BlueBonnet,cara-tee-2#WhiteBlk,hard
Bree,belle-half-sleeve-forgiver-tunic#BlueBonnet,circles-knit#Plum,random
Laura,the-cut-out-shoulder-blouse#Blue,cara-tee-2#Blush,hard
Laura,the-cut-out-shoulder-blouse#Blue,cara-tee-2#WhiteBlk,hard
Laura,the-cut-out-shoulder-blouse#Blue,the-stripe-button-through-top#Coral,random
Amanda,the-bonded-cotton-shirt#Pink,natural-textured-poncho#Deeprain,hard
Amanda,the-bonded-cotton-shirt#Pink,voyager-stripe-crew#Stripe,hard
Amanda,the-bonded-cotton-shirt#Pink,the-twist-front-top#Grey,random
Fiona,the-cascade-blouse#Auburn,natural-textured-poncho#Deeprain,hard
Fiona,the-cascade-blouse#Auburn,wonderland-blouse#Ink,hard
Fiona,the-cascade-blouse#Auburn,the-midi-waterfall-cardi#BlueMarle,random
Tia,softly-swinging-bamboo-tee#Storm,the-panel-luxe-top#BlkWhite,hard
Tia,softly-swinging-bamboo-tee#Storm,the-panel-luxe-top#SilvWhite,hard
Tia,softly-swinging-bamboo-tee#Storm,bird-jumper#Navy,random
Stacey,the-reversible-cowl-neck-top-2#Ocean,makeover-blouse#LimeGreen,hard
Stacey,the-reversible-cowl-neck-top-2#Ocean,cara-tee-2#Blush,hard
Stacey,the-reversible-cowl-neck-top-2#Ocean,hydrangea-kimono#Hydrangea,random
Laura,belle-v-neck-forgiver-tunic#White,cara-tee-2#Blush,hard
Laura,belle-v-neck-forgiver-tunic#White,cara-tee-2#WhiteBlk,hard
Laura,belle-v-neck-forgiver-tunic#White,long-sleeve-ruffle-shirt#Navy,random
Shadae,clio-knit-jumper#Black,voyager-stripe-crew#Stripe,hard
Shadae,clio-knit-jumper#Black,makeover-blouse#LimeGreen,hard
Shadae,clio-knit-jumper#Black,the-stitch-detail-top#Pink,random
Maddy,elina-lace-frill-blouse#Black,natural-textured-poncho#Deeprain,hard
Maddy,elina-lace-frill-blouse#Black,voyager-stripe-crew#Stripe,hard
Maddy,elina-lace-frill-blouse#Black,suri-bell-sleeve-top#GreyMarle,random
Gemma,falling-for-you-cardi#Black,voyager-stripe-crew#Stripe,hard
Gemma,falling-for-you-cardi#Black,makeover-blouse#LimeGreen,hard
Gemma,falling-for-you-cardi#Black,st-helens-henley-tee#Sapphire,random
Madeline,natural-textured-poncho#Deeprain,voyager-stripe-crew#Stripe,hard
Madeline,natural-textured-poncho#Deeprain,makeover-blouse#LimeGreen,hard
Madeline,natural-textured-poncho#Deeprain,millie-top#Moss,random
Sophia,layered-sleeve-top#Moss,cara-tee-2#Blush,hard
Sophia,layered-sleeve-top#Moss,cara-tee-2#WhiteBlk,hard
Sophia,layered-sleeve-top#Moss,multi-stripe-jumper#NavyMulti,random
Natalie,the-wrap-jersey-top#Charcoal,natural-textured-poncho#Deeprain,hard
Natalie,the-wrap-jersey-top#Charcoal,voyager-stripe-crew#Stripe,hard
Natalie,the-wrap-jersey-top#Charcoal,animal-knit-1#Animal,random
Georgia,aldis-blouse#Pearl,voyager-stripe-crew#Stripe,hard
Georgia,aldis-blouse#Pearl,makeover-blouse#LimeGreen,hard
Georgia,aldis-blouse#Pearl,tracie-top#Black,random
Jess,runaway-top#SoftPink,cara-tee-2#Blush,hard
Jess,runaway-top#SoftPink,cara-tee-2#WhiteBlk,hard
Jess,runaway-top#SoftPink,belle-drape-tee#Sliver,random
Sophia,rory-spliced-zip-hoodie#Silver,cara-tee-2#Blush,hard
Sophia,rory-spliced-zip-hoodie#Silver,cara-tee-2#WhiteBlk,hard
Sophia,rory-spliced-zip-hoodie#Silver,great-scot-merino-carcoat#Twilight,random
Georgia,roll-with-me-jumper#Chalk,voyager-stripe-crew#Stripe,hard
Georgia,roll-with-me-jumper#Chalk,makeover-blouse#LimeGreen,hard
Georgia,roll-with-me-jumper#Chalk,the-shoulder-tie-top#White,random
Riina,the-check-pullover#PinkCheck,voyager-stripe-crew#Stripe,hard
Riina,the-check-pullover#PinkCheck,makeover-blouse#LimeGreen,hard
Riina,the-check-pullover#PinkCheck,off-shoulder-top-2#FloraLace,random
Nadine,variegated-rib-knit#Silver,makeover-blouse#LimeGreen,hard
Nadine,variegated-rib-knit#Silver,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,variegated-rib-knit#Silver,sugar-snaps-layers-tank#Blue,random
Tia,the-cross-over-blouse#RoyalBlue,the-panel-luxe-top#BlkWhite,hard
Tia,the-cross-over-blouse#RoyalBlue,the-panel-luxe-top#SilvWhite,hard
Tia,the-cross-over-blouse#RoyalBlue,falling-for-you-cardi-2#WinterRose,random
Natalie,sugar-snaps-layers-tank#White,natural-textured-poncho#Deeprain,hard
Natalie,sugar-snaps-layers-tank#White,voyager-stripe-crew#Stripe,hard
Natalie,sugar-snaps-layers-tank#White,cross-my-heart-bamboo-slouch-tee#White,random
Amanda,the-zip-front-top#Blue,natural-textured-poncho#Deeprain,hard
Amanda,the-zip-front-top#Blue,voyager-stripe-crew#Stripe,hard
Amanda,the-zip-front-top#Blue,the-long-sleeve-v-neck-tee#Black,random
Katie,fern-print-top#Navy,voyager-stripe-crew#Stripe,hard
Katie,fern-print-top#Navy,makeover-blouse#LimeGreen,hard
Katie,fern-print-top#Navy,linen-v-neck-cami-2#BlueWhite,random
Olivia,the-sleeveless-cross-over-blouse#Cobalt,natural-textured-poncho#Deeprain,hard
Olivia,the-sleeveless-cross-over-blouse#Cobalt,voyager-stripe-crew#Stripe,hard
Olivia,the-sleeveless-cross-over-blouse#Cobalt,the-cross-over-poncho#Navy,random
Fiona,the-textured-spot-top#Pink,natural-textured-poncho#Deeprain,hard
Fiona,the-textured-spot-top#Pink,wonderland-blouse#Ink,hard
Fiona,the-textured-spot-top#Pink,clara-blouse#DarkFloral,random
Laura,belle-v-neck-forgiver-tunic#Black,cara-tee-2#Blush,hard
Laura,belle-v-neck-forgiver-tunic#Black,cara-tee-2#WhiteBlk,hard
Laura,belle-v-neck-forgiver-tunic#Black,the-tie-detail-hoody#FrenchBlue,random
Natalia,cherrington-top#GreyRose,voyager-stripe-crew#Stripe,hard
Natalia,cherrington-top#GreyRose,makeover-blouse#LimeGreen,hard
Natalia,cherrington-top#GreyRose,sugar-snaps-layers-tank#NewBeige,random
Stacey,llama-long-sleeve-shirt#Mustard,makeover-blouse#LimeGreen,hard
Stacey,llama-long-sleeve-shirt#Mustard,cara-tee-2#Blush,hard
Stacey,llama-long-sleeve-shirt#Mustard,ruffle-top-4#Terracotta,random
Jess,cross-my-heart-sweater#Regal,cara-tee-2#Blush,hard
Jess,cross-my-heart-sweater#Regal,cara-tee-2#WhiteBlk,hard
Jess,cross-my-heart-sweater#Regal,the-cross-over-poncho#Navy,random
Mae-Lee,the-relaxed-long-sleeve-tee#Pink,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-relaxed-long-sleeve-tee#Pink,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-relaxed-long-sleeve-tee#Pink,millie-top#Blush,random
Jess,the-printed-v-split-top#Natural,cara-tee-2#Blush,hard
Jess,the-printed-v-split-top#Natural,cara-tee-2#WhiteBlk,hard
Jess,the-printed-v-split-top#Natural,always-mine-v-neck-knit#Terracotta,random
Chelsea,willow-knot-top#WhiteBlk,voyager-stripe-crew#Stripe,hard
Chelsea,willow-knot-top#WhiteBlk,makeover-blouse#LimeGreen,hard
Chelsea,willow-knot-top#WhiteBlk,fundamental-sydney-crew#Navy,random
Sophie,the-twist-hem-jumper#DenimMarle,side-buttoned-sweater#Buttoned,hard
Sophie,the-twist-hem-jumper#DenimMarle,the-tie-front-top#Navy,hard
Sophie,the-twist-hem-jumper#DenimMarle,lola-bell-sleeve-top-ditsy-daisies#Blue,random
Shadae,fundamental-vee-tee#White,voyager-stripe-crew#Stripe,hard
Shadae,fundamental-vee-tee#White,makeover-blouse#LimeGreen,hard
Shadae,fundamental-vee-tee#White,juno-cardigan#GreyMarle,random
Laura,the-zip-front-top#Rose,cara-tee-2#Blush,hard
Laura,the-zip-front-top#Rose,cara-tee-2#WhiteBlk,hard
Laura,the-zip-front-top#Rose,laurina-stripe-pullover#NightSky,random
Georgia,softly-swinging-bamboo-tee#TeaRose,voyager-stripe-crew#Stripe,hard
Georgia,softly-swinging-bamboo-tee#TeaRose,makeover-blouse#LimeGreen,hard
Georgia,softly-swinging-bamboo-tee#TeaRose,star-and-spot-sweater#SilverMult,random
Palatina,batty-about-you-cotton-tee#BlkWhite,cara-tee-2#Blush,hard
Palatina,batty-about-you-cotton-tee#BlkWhite,cara-tee-2#WhiteBlk,hard
Palatina,batty-about-you-cotton-tee#BlkWhite,selma-top-1#IndoStripe,random
Amanda,the-contrast-trim-knit#BlackWhite,natural-textured-poncho#Deeprain,hard
Amanda,the-contrast-trim-knit#BlackWhite,voyager-stripe-crew#Stripe,hard
Amanda,the-contrast-trim-knit#BlackWhite,marquax-tunic#OnyxSpeck,random
Fiona,the-zip-front-top#Blue,natural-textured-poncho#Deeprain,hard
Fiona,the-zip-front-top#Blue,wonderland-blouse#Ink,hard
Fiona,the-zip-front-top#Blue,ashbury-cardigan#Mocha,random
Mae-Lee,layer-top-1#Navy,side-buttoned-sweater#Buttoned,hard
Mae-Lee,layer-top-1#Navy,voyager-stripe-crew#Stripe,hard
Mae-Lee,layer-top-1#Navy,analia-top#White,random
Maddy,the-cotton-bamboo-tee#White,natural-textured-poncho#Deeprain,hard
Maddy,the-cotton-bamboo-tee#White,voyager-stripe-crew#Stripe,hard
Maddy,the-cotton-bamboo-tee#White,the-boat-neck-top#Black,random
Riina,the-reverse-sleeve-sweater#Navy,voyager-stripe-crew#Stripe,hard
Riina,the-reverse-sleeve-sweater#Navy,makeover-blouse#LimeGreen,hard
Riina,the-reverse-sleeve-sweater#Navy,lola-bell-sleeve-top-entangled-vines#Gold,random
Jess,ines-top#NavyStrip,cara-tee-2#Blush,hard
Jess,ines-top#NavyStrip,cara-tee-2#WhiteBlk,hard
Jess,ines-top#NavyStrip,maui-stretch-tee#White,random
Riina,the-bell-sleeve-top#BlkStripe,voyager-stripe-crew#Stripe,hard
Riina,the-bell-sleeve-top#BlkStripe,makeover-blouse#LimeGreen,hard
Riina,the-bell-sleeve-top#BlkStripe,paint-stroke-top#Strokes,random
Laura,falling-for-you-cardi#Mustard,cara-tee-2#Blush,hard
Laura,falling-for-you-cardi#Mustard,cara-tee-2#WhiteBlk,hard
Laura,falling-for-you-cardi#Mustard,relaxed-cape#WhiteBlack,random
Kate,the-batwing-tee#Stone,natural-textured-poncho#Deeprain,hard
Kate,the-batwing-tee#Stone,animal-button-up-shirt#KhakiPrint,hard
Kate,the-batwing-tee#Stone,high-neck-tie-top#Black,random
Fiona,spot-layered-tee#Blue,natural-textured-poncho#Deeprain,hard
Fiona,spot-layered-tee#Blue,wonderland-blouse#Ink,hard
Fiona,spot-layered-tee#Blue,the-sleeveless-cross-over-blouse#Mint,random
Clementine,the-cross-over-blouse#White,voyager-stripe-crew#Stripe,hard
Clementine,the-cross-over-blouse#White,makeover-blouse#LimeGreen,hard
Clementine,the-cross-over-blouse#White,relaxed-top-1#FloraStrip,random
Emma,sugar-snaps-layers-tank#Blue,voyager-stripe-crew#Stripe,hard
Emma,sugar-snaps-layers-tank#Blue,makeover-blouse#LimeGreen,hard
Emma,sugar-snaps-layers-tank#Blue,long-sleeve-ruffle-shirt#Black,random
Jess,suri-bell-sleeve-top#GreyMarle,cara-tee-2#Blush,hard
Jess,suri-bell-sleeve-top#GreyMarle,cara-tee-2#WhiteBlk,hard
Jess,suri-bell-sleeve-top#GreyMarle,renee-sweater#Sapphire,random
Natalie,layered-tee-2#Black,natural-textured-poncho#Deeprain,hard
Natalie,layered-tee-2#Black,voyager-stripe-crew#Stripe,hard
Natalie,layered-tee-2#Black,paige-top#Black,random
Nadine,long-sleeve-ruffle-shirt#Black,makeover-blouse#LimeGreen,hard
Nadine,long-sleeve-ruffle-shirt#Black,pure-merino-fine-rib-v-neck#Charcoal,hard
Nadine,long-sleeve-ruffle-shirt#Black,millie-top#Blush,random
Fiona,belle-v-neck-forgiver-tunic#Charcoal,natural-textured-poncho#Deeprain,hard
Fiona,belle-v-neck-forgiver-tunic#Charcoal,wonderland-blouse#Ink,hard
Fiona,belle-v-neck-forgiver-tunic#Charcoal,manhattan-stretch-tee#NavyWhtStr,random
Laura,rory-spliced-zip-hoodie#Slate,cara-tee-2#Blush,hard
Laura,rory-spliced-zip-hoodie#Slate,cara-tee-2#WhiteBlk,hard
Laura,rory-spliced-zip-hoodie#Slate,oregon-safari-embroidered-top#White,random
Lauren,natural-textured-poncho#Deeprain,side-buttoned-sweater#Buttoned,hard
Lauren,natural-textured-poncho#Deeprain,voyager-stripe-crew#Stripe,hard
Lauren,natural-textured-poncho#Deeprain,rib-tank-2#Mustard,random
Anna Maria,falling-for-you-cardi#Teal,natural-textured-poncho#Deeprain,hard
Anna Maria,falling-for-you-cardi#Teal,voyager-stripe-crew#Stripe,hard
Anna Maria,falling-for-you-cardi#Teal,the-batwing-tee#Black,random
Stacey,ashbury-cardigan#Mocha,makeover-blouse#LimeGreen,hard
Stacey,ashbury-cardigan#Mocha,cara-tee-2#Blush,hard
Stacey,ashbury-cardigan#Mocha,belle-ls-free-fall-tee#Greenland,random
Emma,sugar-snaps-layers-tank#DeepCobalt,voyager-stripe-crew#Stripe,hard
Emma,sugar-snaps-layers-tank#DeepCobalt,makeover-blouse#LimeGreen,hard
Emma,sugar-snaps-layers-tank#DeepCobalt,frill-sleeve-top-1#LeafPrint,random
Riina,the-contrast-knit-1#Sage,voyager-stripe-crew#Stripe,hard
Riina,the-contrast-knit-1#Sage,makeover-blouse#LimeGreen,hard
Riina,the-contrast-knit-1#Sage,milan-stretch-top#Black,random
Mae-Lee,the-cut-out-shoulder-blouse#Black,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-cut-out-shoulder-blouse#Black,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-cut-out-shoulder-blouse#Black,millie-top#WhiteBlk,random
Sophia,printed-v-neck-blouse#NavyWhite,cara-tee-2#Blush,hard
Sophia,printed-v-neck-blouse#NavyWhite,cara-tee-2#WhiteBlk,hard
Sophia,printed-v-neck-blouse#NavyWhite,reversible-stripe-vee-scoop-neck-tank#BlackWhite,random
Mae-Lee,the-stripe-tank-1#Hazelnut,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-stripe-tank-1#Hazelnut,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-stripe-tank-1#Hazelnut,heartmade-sweater#Rust,random
Summer,napoleon-top-1#NemoRed,voyager-stripe-crew#Stripe,hard
Summer,napoleon-top-1#NemoRed,natural-textured-poncho#Deeprain,hard
Summer,napoleon-top-1#NemoRed,the-contrast-panel-top#BlkStripe,random
Perrie,high-street-knit#NavyStripe,natural-textured-poncho#Deeprain,hard
Perrie,high-street-knit#NavyStripe,voyager-stripe-crew#Stripe,hard
Perrie,high-street-knit#NavyStripe,first-love-kimono-jacket#Stone,random
Summer,fundamental-vee-tee#GreyMarle,voyager-stripe-crew#Stripe,hard
Summer,fundamental-vee-tee#GreyMarle,natural-textured-poncho#Deeprain,hard
Summer,fundamental-vee-tee#GreyMarle,waterfall-cardi-1#Navy,random
Mae-Lee,the-sleeveless-cross-over-blouse#Cobalt,side-buttoned-sweater#Buttoned,hard
Mae-Lee,the-sleeveless-cross-over-blouse#Cobalt,voyager-stripe-crew#Stripe,hard
Mae-Lee,the-sleeveless-cross-over-blouse#Cobalt,geneva-v-neck-top#ClaySpot,random
Georgia,long-sleeve-softly-swinging-bamboo-tee#Copper,voyager-stripe-crew#Stripe,hard
Georgia,long-sleeve-softly-swinging-bamboo-tee#Copper,makeover-blouse#LimeGreen,hard
Georgia,long-sleeve-softly-swinging-bamboo-tee#Copper,the-crossover-2-way-blouse#Black,random
Summer,rib-tank-2#Black,voyager-stripe-crew#Stripe,hard
Summer,rib-tank-2#Black,natural-textured-poncho#Deeprain,hard
Summer,rib-tank-2#Black,layered-top-2#Navy,random
Jess,belle-half-sleeve-boat-tee#White,cara-tee-2#Blush,hard
Jess,belle-half-sleeve-boat-tee#White,cara-tee-2#WhiteBlk,hard
Jess,belle-half-sleeve-boat-tee#White,the-daily-cross-over-top#SkyBlue,random
Alex,lola-bell-sleeve-top-entangled-vines#Gold,voyager-stripe-crew#Stripe,hard
Alex,lola-bell-sleeve-top-entangled-vines#Gold,makeover-blouse#LimeGreen,hard
